STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,TIME_HORIZ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NLD,,POP,,PS,,_T,,Y5T9,,H,,2024,,895985,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NLD,,POP,,PS,,_T,,Y_GE65,,H,,2024,,3716445,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NLD,,POP,,PS,,_T,,Y20T24,,H,,2024,,1183878,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NLD,,POP,,PS,,_T,,Y75T79,,H,,2024,,819782,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NLD,,POP,,PS,,_T,,Y55T59,,H,,2024,,1267518,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y40T44,,H,,2024,,348610,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y_GE50,,H,,2024,,1826580,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y80T84,,H,,2024,,113360,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y10T14,,H,,2024,,349140,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y35T39,,H,,2024,,390200,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y20T24,,H,,2024,,328700,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y_LE4,,H,,2024,,300840,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y55T59,,H,,2024,,312230,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y_LT20,,H,,2024,,1322170,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y_GE65,,H,,2024,,873920,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y70T74,,H,,2024,,221670,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y15T19,,H,,2024,,345340,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y60T64,,H,,2024,,309400,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,_T,,H,,2024,,5290100,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y50T54,,H,,2024,,331030,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y5T9,,H,,2024,,326850,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y20T64,,H,,2024,,3093960,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y75T79,,H,,2024,,177330,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y15T64,,H,,2024,,3439300,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y_GE85,,H,,2024,,94900,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y45T49,,H,,2024,,313870,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y65T69,,H,,2024,,266660,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NZL,,POP,,PS,,_T,,Y25T29,,H,,2024,,350910,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y40T44,,H,,2024,,365492,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y_GE85,,H,,2024,,122690,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y_LT20,,H,,2024,,1243541,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y20T64,,H,,2024,,3280464,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y20T24,,H,,2024,,334619,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y65T69,,H,,2024,,295126,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y45T49,,H,,2024,,355883,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y15T19,,H,,2024,,336693,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y50T54,,H,,2024,,379839,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y80T84,,H,,2024,,140823,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y60T64,,H,,2024,,324437,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y_GE65,,H,,2024,,1048268,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y35T39,,H,,2024,,386690,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y55T59,,H,,2024,,367334,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y30T34,,H,,2024,,396928,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,_T,,H,,2024,,5572273,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y25T29,,H,,2024,,369242,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y70T74,,H,,2024,,258317,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y75T79,,H,,2024,,231312,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y_GE50,,H,,2024,,2119878,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y15T64,,H,,2024,,3617157,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y_LE4,,H,,2024,,275556,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,NOR,,POP,,PS,,_T,,Y5T9,,H,,2024,,302606,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y55T59,,H,,2024,,2177929,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y5T9,,H,,2024,,1976903,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y70T74,,H,,2024,,2132701,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y75T79,,H,,2024,,1388233,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y_GE50,,H,,2024,,14603680,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y_GE85,,H,,2024,,825857,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y45T49,,H,,2024,,2960196,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,_T,,H,,2024,,37563071,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y65T69,,H,,2024,,2512888,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y25T29,,H,,2024,,2040380,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y15T64,,H,,2024,,24344812,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y15T19,,H,,2024,,1949473,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y20T24,,H,,2024,,1774912,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y_LE4,,H,,2024,,1571983,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y50T54,,H,,2024,,2489664,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y20T64,,H,,2024,,22395339,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y40T44,,H,,2024,,3187057,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y10T14,,H,,2024,,2031373,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y_GE65,,H,,2024,,7638000,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y_LT20,,H,,2024,,7529732,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y35T39,,H,,2024,,2936336,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y80T84,,H,,2024,,778321,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,POL,,POP,,PS,,_T,,Y60T64,,H,,2024,,2298087,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y20T24,,H,,2024,,570119,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y_GE85,,H,,2024,,383904,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y80T84,,H,,2024,,368427,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y60T64,,H,,2024,,743975,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y40T44,,H,,2024,,725067,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y50T54,,H,,2024,,792325,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y25T29,,H,,2024,,581329,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,_T,,H,,2024,,10701128,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y20T64,,H,,2024,,6215764,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y35T39,,H,,2024,,626682,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y65T69,,H,,2024,,691254,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y5T9,,H,,2024,,453561,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y_LT20,,H,,2024,,1895123,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y15T64,,H,,2024,,6744347,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y70T74,,H,,2024,,622386,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y10T14,,H,,2024,,482633,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y_LE4,,H,,2024,,430346,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y_GE50,,H,,2024,,4881824,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y55T59,,H,,2024,,755283,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y75T79,,H,,2024,,524270,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y30T34,,H,,2024,,603551,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y_GE65,,H,,2024,,2590241,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,PRT,,POP,,PS,,_T,,Y45T49,,H,,2024,,817433,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y5T9,,H,,2024,,299379.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y25T29,,H,,2024,,294663.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y75T79,,H,,2024,,186057.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,_T,,H,,2024,,5422069,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y65T69,,H,,2024,,336023,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y40T44,,H,,2024,,432637,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y15T19,,H,,2024,,273006.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y60T64,,H,,2024,,340652,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y_GE50,,H,,2024,,2070038,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y_LT20,,H,,2024,,1134970.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y_GE85,,H,,2024,,83868,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y15T64,,H,,2024,,3553027,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y50T54,,H,,2024,,383056,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y20T64,,H,,2024,,3280020.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y_LE4,,H,,2024,,272229,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y45T49,,H,,2024,,448040.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y35T39,,H,,2024,,410958.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y80T84,,H,,2024,,113231.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y20T24,,H,,2024,,260260.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y30T34,,H,,2024,,370500.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y10T14,,H,,2024,,290355.5,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y55T59,,H,,2024,,339252,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVK,,POP,,PS,,_T,,Y_GE65,,H,,2024,,1007078,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y55T59,,H,,2024,,151560,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y15T19,,H,,2024,,105973,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y_GE65,,H,,2024,,467462,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y_GE50,,H,,2024,,912875,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y5T9,,H,,2024,,105038,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y45T49,,H,,2024,,161555,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y_GE85,,H,,2024,,59662,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y60T64,,H,,2024,,145228,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y40T44,,H,,2024,,157673,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y65T69,,H,,2024,,137743,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y25T29,,H,,2024,,111470,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y20T64,,H,,2024,,1242162,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y20T24,,H,,2024,,103170,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y35T39,,H,,2024,,142297,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y80T84,,H,,2024,,64912,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y10T14,,H,,2024,,114033,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y50T54,,H,,2024,,148625,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,_T,,H,,2024,,2126324,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y15T64,,H,,2024,,1348135,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y75T79,,H,,2024,,82387,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y_LE4,,H,,2024,,91656,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y30T34,,H,,2024,,120584,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,SVN,,POP,,PS,,_T,,Y70T74,,H,,2024,,122758,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y80T84,,H,,2024,,1407918,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y_GE85,,H,,2024,,1578391,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y20T24,,H,,2024,,2641386,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y75T79,,H,,2024,,1988741,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y40T44,,H,,2024,,3587936,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y45T49,,H,,2024,,4091062,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y20T64,,H,,2024,,29731512,,A,,0,,0,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,ESP,,POP,,PS,,_T,,Y35T39,,H,,2024,,3061363,,A,,0,,0,
