STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,TIME_HORIZ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVK,,POP,,PS,,M,,Y15T64,,P,,2067,,1381177,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVK,,POP,,PS,,M,,Y15T64,,P,,2068,,1380707,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVK,,POP,,PS,,M,,Y15T64,,P,,2069,,1379370,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVK,,POP,,PS,,M,,Y15T64,,P,,2070,,1376906,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2062,,617814,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2063,,617210,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2064,,616684,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2065,,615989,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2066,,615218,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2067,,614562,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2068,,613885,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2069,,613064,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SVN,,POP,,PS,,M,,Y15T64,,P,,2070,,611947,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2047,,15678692,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2048,,16315213,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2049,,16550439,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2050,,16767663,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2051,,16953786,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2052,,17093541,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2053,,17186830,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2054,,17248355,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2055,,17283758,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2056,,17288609,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2057,,17266046,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2058,,17222759,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2059,,17160273,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2060,,17083758,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2061,,16995393,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2062,,16897051,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2063,,16791779,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2064,,16681184,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2065,,16569678,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2066,,16462142,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2067,,16362396,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2068,,16275362,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2069,,16202418,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,M,,Y15T64,,P,,2070,,16142502,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2024,,3370018,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2025,,3380225,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2026,,3383886,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2027,,3384757,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2028,,3390328,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2029,,3394734,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2030,,3398189,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2031,,3401629,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2032,,3404822,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2033,,3408961,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2034,,3415533,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2035,,3422255,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2036,,3427640,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2037,,3430377,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2038,,3430684,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2039,,3429969,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2040,,3430011,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2041,,3432280,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2042,,3435462,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2043,,3439041,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2044,,3442298,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2045,,3444448,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2046,,3447514,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2047,,3451811,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2048,,3456620,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2049,,3461461,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2050,,3464679,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2051,,3466509,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2052,,3467814,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2053,,3467211,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2054,,3464428,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2055,,3459796,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2056,,3454170,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2057,,3449580,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2058,,3447039,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2059,,3447053,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2060,,3449922,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2061,,3456373,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2062,,3465480,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2063,,3474727,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2064,,3482429,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2065,,3489775,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2066,,3497834,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2067,,3505122,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2068,,3510667,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2069,,3514691,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2070,,3517785,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2024,,2988598,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2025,,3005958,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2026,,3022400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2027,,3037783,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2028,,3051574,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2029,,3063935,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2030,,3076565,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2031,,3090179,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2032,,3104005,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2033,,3117514,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2034,,3130243,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2035,,3142339,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2036,,3155237,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2037,,3167497,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2038,,3177991,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2039,,3188976,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2040,,3201064,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2041,,3213262,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2042,,3224744,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2043,,3235376,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2044,,3245216,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2045,,3253534,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2046,,3260619,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2047,,3267024,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2048,,3272953,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2049,,3278294,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2050,,3282964,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2051,,3287024,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2052,,3290457,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2053,,3292910,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2054,,3294576,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2055,,3295826,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2056,,3296587,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2057,,3297496,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2058,,3299123,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2059,,3301537,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2060,,3304423,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2061,,3307363,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2062,,3310485,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2063,,3314296,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2064,,3318585,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2065,,3322849,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2066,,3327798,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2067,,3333626,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2068,,3339617,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2069,,3345382,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2070,,3350507,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2062,,32771918,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2063,,32717927,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2064,,32656075,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2065,,32593187,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2066,,32536759,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2067,,32505204,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2068,,32498882,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2069,,32493093,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,M,,Y15T64,,P,,2070,,32477227,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2024,,22004066,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2025,,22254240,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2026,,22456410,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2027,,22604954,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2028,,22694507,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2029,,22768546,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2030,,22838678,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2031,,22919275,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2032,,22987924,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2033,,23054932,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2034,,23120657,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2035,,23191163,,A,,0,,,
